date,type,registration,operator,fatalities,location,damage,detail_url,aircraft_category,type_code,time,msn,engine_model,fatalities_detail,other_fatalities,category,phase,nature,departure_airport,destination_airport,narrative
5 May 2024,Fokker 50,D6-AIB,R'Komor,0,Mohéli Bandar Es Salam Airport (NWA),sub,https://aviation-safety.net/wikibase/387649,Fokker 50,F50,,20335,P&W Canada PW125B,Fatalities: 0 / Occupants: 58,0,Accident,Take off,Passenger,MohÃ©li-Bandar es Eslam Airport (NWA/FMCI),Anjouan-Ouani Airport (AJN/FMCV),"A R'Komor Fokker 50, D6-AIB, sustained substantial damage when it was involved in a runway overrun at MohÃ©li Bandar Es Salam Airport (NWA/FMCI), MohÃ©li, Comoros.
Of the 58 occupants, one person was seriously injured.

The aircraft was accelerating for takeoff at runway 31 when the aircraft experienced two blowouts of the left main landing gear. The crew rejected the takeoff at high speed but overran the end of the runway and came and came to rest in some bushes with the right main landing gear collapsed."
3 Sep 2024,Fokker 50,HP-1891PST,Air Panamá,0,En route,non,https://aviation-safety.net/wikibase/466028,Fokker 50,F50,,20286,P&W Canada PW125B,Fatalities: 0 / Occupants: 18,0,,En route,Passenger - Scheduled,Panama City Albrook-Marcos A. Gelabert International Airport (PAC/MPMG),ChitrÃ© Airport (CTD/MPCE),"While en route from Panama City to ChitrÃ© the aircraft lost a panel from the aft door. It made an uneventful landing at ChitrÃ© and there were no injuries. After some 5 hours on the ground, the Fokker returned to Panama City."
30 Sep 2024,Fokker 50,5Y-NWA,Renegade Air,0,Nairobi-Wilson Airport (WIL/HKNW),non,https://aviation-safety.net/wikibase/465251,Fokker 50,F50,12:30 UTC,20307,P&W Canada PW125B,Fatalities: 0 / Occupants: 5,0,Serious incident,Landing,Ferry/positioning,Mogadishu International Airport (MGQ/HCMM),Nairobi-Wilson Airport (WIL/HKNW),"When landing on runway 07 at Wilson Airport, the Fokker 50 overran the runway. The aircraft did not sustain any damage, and the occupants were unharmed.

According to the PIC, the crew was forced to land deep into the runway due to presence of birds and a slight tail wind. The aircraft touched down close to the intersection of runways 07/14 and eventually overran by 16m.


METAR:

HKNW 301200Z 16012KT 9999 FEW029CB BKN030 BKN080 23/12 Q1019
HKNW 301300Z 24010KT 9999 FEW030CB BKN031 BKN080 23/12 Q1018

Accident investigation:
	
 	 
Investigating agency: 	AAID Kenya
Report number: 	
Status:	Preliminary report
Duration:	
Download report:	 Preliminary report"
11 Oct 2024,Fokker 50,SE-MFY,populAir,0,Stockholm-Arlanda Airport (ARN/ESSA),unk,https://aviation-safety.net/wikibase/451209,Fokker 50,F50,20:00 LT,20109,P&W Canada PW125B,Fatalities: 0 / Occupants: 26,0,,Standing,Passenger - Scheduled,Stockholm-Arlanda Airport (ARN/ESSA),Mariehamn Airport (MHQ/EFMA),"A populAir Fokker 50 was starting the engines at Stockholm-Arlanda Airport (ARN) when smoke or flames were observed from one of the engines.
All passengers were evacuated."
xx Oct 2024,Fokker 50,5Y-WFA,Rudufu Air,0,Nairobi-Wilson Airport (WIL/HKNW),w/o,https://aviation-safety.net/wikibase/535054,Fokker 50,F50,,20121,P&W Canada PW125B,Fatalities: 0 / Occupants:,0,Accident,Landing,Unknown,,Nairobi-Wilson Airport (WIL/HKNW),The aircraft suffered irreparable damage after a hard landing.
25 Jan 2025,Fokker 50,5Y-IZZ,Advantage Air,0,Rumbek Airport (RBX/HSMK),sub,https://aviation-safety.net/wikibase/535075,Fokker 50,F50,,20180,P&W Canada PW125B,Fatalities: 0 / Occupants:,0,Accident,Landing,Unknown,,Rumbek Airport (RBX/HSMK),While landing in Rumbek the aircraft struck a bird. The aircraft was written off.
27 Mar 2025,Fokker 50,ST-ARH,Blue Bird Aviation,0,Khartoum-Civil Airport (KRT/HSSK),w/o,https://aviation-safety.net/wikibase/509584,Fokker 50,F50,,20131,P&W Canada PW125B,Fatalities: 0 / Occupants: 0,0,Unlawful Interference,Standing,-,-,-,"A Blue Bird Aviation Fokker 50, ST-ARH, was destroyed in a hangar during fighting in Khartoum."
16 May 2025,Fokker 50,HP-1899PST,Air Panama,0,"Bocas Del Toro Airport (BOC/MPBO), Bocas Del Toro, Colón Island",w/o,https://aviation-safety.net/wikibase/512118,Fokker 50,F50,21:01 LT,20306,P&W Canada PW125B,Fatalities: 0 / Occupants: 35,0,Accident,Landing,Passenger - Scheduled,Panama City Albrook-Marcos A. Gelabert International Airport (PAC/MPMG),Bocas Del Toro Airport (BOC/MPBO),"Air Panama flight PST982, a Fokker 50, was destroyed when it veered off runway 27 after landing at Bocas Del Toro Airport (BOC/MPBO), ColÃ³n Island, Panama. One crew member suffered serious injuries.

The flight from Panama City Albrook-Marcos A. Gelabert International Airport (PAC) was delayed approximately 3 hours due to prevailing weather conditions in the country.
For this flight, the first officer (FO) was the pilot flying (PF), and the captain was the pilot monitoring (PM). The flight proceeded uneventfully.
At 20:49 Flight 982 made first contact on with Bocas Del Toro Airport tower, reporting they were at GEMER. The tower reported moderate rain, calm wind, and a wet runway.
The pilot in command reported they would proceed to 10 NM to attempt an approach, and if it was not possible, they would return to Panama City.
At 20:55, the captain reported reaching 10 NM and stated they would continue the approach to KOMDI, to try to gain visual reference of the field.
At 20:58, the tower controller informed that there was lightning activity (CB) over the station. They had visual contact with the aircraft at approximately 4 NM, requested their distance, and the crew reported they were at KOMDI and had the field in sight. The flight was cleared for landing on runway 27, with calm wind and caution advised due to a wet runway.
After touchdown, the aircraft experienced a runway excursion to the right side. The aircraft crossed a ditch and the right-hand wing and tail section broke off. The left-hand wing was severely twisted.


Accident investigation:
	
 	 
Investigating agency: 	OFINVAA
Report number: 	ACCID-019-HP-1899PST-2025
Status:	Preliminary report
Duration:	
Download report:	 Preliminary report"
4 Aug 2025,Fokker 50,HP-1793PST,Air Panama,0,Over Panama,non,https://aviation-safety.net/wikibase/532800,Fokker 50,F50,,20162,P&W Canada PW125B,Fatalities: 0 / Occupants:,0,,En route,Passenger - Scheduled,Bocas Del Toro Airport (BOC/MPBO),Panama City Albrook-Marcos A. Gelabert International Airport (PAC/MPMG),"An Air Panama Fokker 50, flight PST681, experienced an engine failure while en route.
The engine was shut down by the captain after a fire engine warning and the flight diverted to Rio Hato/Scarlett MartÃ­nez International Airport (RIH/MPSM) and landed safely."
24 Nov 2025,Fokker 50,SE-MFZ,PopulAir,0,Gällivare Airport (GEV/ESNG),non,https://aviation-safety.net/wikibase/562528,Fokker 50,F50,c. 05:45 LT,20159,P&W Canada PW125B,Fatalities: 0 / Occupants:,0,,Standing,Passenger - Scheduled,Gällivare Airport (GEV/ESNG),Kramfors Airport (KRF/ESNK),"A PopulAir Fokker 50, flight APF661,was parked on the apron at GEV when a piece of luggage started smoking as it was being loaded. It was thrown onto the tarmac where it continued to emit smoke until flames were observed, followed by a small explosion.
The plane was evacuated and all the luggage scanned.
It was thought the smoke originated from a headlamp carried inside the bag. It was not confirmed if a lithium battery was involved but the event is similar to those involving lithium battery thermal runaway incidents.

Note: Amapola changed its name to PopulAir as part of a rebranding effort in October 2023."
14 Jul 2025,Fokker 60UTA-N,AE-565,Armada del Perú,0,San Juan de Marcona-Cpt de Navío Armando Figueroa Roggero NAS,sub,https://aviation-safety.net/wikibase/527340,Fokker 60,F60,,20324,,Fatalities: 0 / Occupants: 3,0,,Landing,Military,,San Juan de Marcona Airport (SJA/SPJN),"The plane on a personnel transport mission, veered off the runway of San Juan de Marcona, CapitÃ¡n de NavÃ­o Armando Figueroa Roggero Naval airbase in Ica. There were no injuries.
Footage of the incident suggests the right-hand main gear collapsed."
19 Sep 1986,Embraer EMB-120RT Brasilia,N219AS,"Delta Connection, opb Atlantic Southeast Airlines - ASA",5,"near Mantiqueira, SP",w/o,https://aviation-safety.net/wikibase/326932,EMB-120 Brasilia,E120,14:58,120019,Pratt & Whitney Canada PW115,Fatalities: 5 / Occupants: 5,0,Accident,En route,Ferry/positioning,"SÃ£o JosÃ© dos Campos Airport, SP (SJK/SBSJ)","BrasÃ­lia International Airport, DF (BSB/SBBR)","The aircraft operated on a delivery flight from the Embraer factory at SÃ£o JosÃ© dos Campos Airport. Atlantic Southeast Airlines was taking delivery of the aircraft and the first ferry legs would take the aircraft to BrasÃ­lia and Manaus.
The flight was cleared by the SÃ£o JosÃ© Tower controller to follow the 010 degrees radial to the SJC VOR, and cross the VOR at 5000 feet.
Some time after takeoff SÃ£o JosÃ© Tower instructed the flight to climb to FL280 out of 5000 feet and intercept the 352 radial of the SJC VOR. The flight crew failed to follow the instructions. This was not noticed when the crew contacted BrasÃ­lia ACC.
The airplane continued at 5000 feet until it struck a cloud covered mountain in the Mantiqueira Mountains at an elevation of 5000 feet, 700 feet below the peak.

PROBABLE CAUSE (translated from Portuguese):
- The pilots did not plan the flight properly, though there was an AIS room with the necessary sources of consultation. Maintaining altitude of 5000 feet for too long a time, subject to the minimum safe altitudes in the are area in the available publications, and the discrepancies found in the flight plan confirm this thesis.
- The pilot did not properly collated the guidelines issued by the tower and remained incompatible altitude with instructions issued by the control.
- There are strong indications that the flight proceeded under instrument flight conditions.
- There was no proper coordination between the ACC BS and TWR SJ regarding the transference and control of the air traffic nor did TWR SJ requested receipt of the messages."
23 Dec 1986,Embraer EMB-120ER Brasilia,N223AS,Atlantic Southeast Airlines - ASA,0,"Fort Smith, AR",min,https://aviation-safety.net/wikibase/373791,EMB-120 Brasilia,E120,07:20 LT,120021,P&W PW118,Fatalities: 0 / Occupants: 6,0,Serious incident,En route,Unknown,"Fayetteville, AR (KFYV)","Fort Smith, AR (KFSM)","THE FLIGHT CREW STATED THAT THEY WERE INITIATING A DESCENT INTO FINAL APPROACH FOR A LANDING WHEN THE RIGHT ENGINE GEARBOX CHIP DETECTOR LGITH ILLUMINATED FOLLOWED BY A LOUD BANG AND SEVERE VIBRATION.WHEN THE PROPELLER WAS FEATHERED AND THE ENGINE SHUT DOWN WITH THE CONDITION LEVER THE ROTATION AND VIBRATION STOPPED, THE CREW FURTHER STATED. THE AIRCRAFT LANDED WITHOUT FURTHER INCIDENT. A POST-INCIDENT TEARDOWN INSPECTION OF THE POWERPLANT AT THE FACTORY REVEALED A SUDDEN AND CATASTROPHIC FAILURE OF THE PROPELLER REDUCTION GEARBOX ASSEMBLY DUE TO A HIGH CYCLE, METAL FATIGUE FRACTURE ON ONE, OF TWO, HELICAL GEARS. TEARDOWN AND INSEPCTION OF THE PROPELLER ASSEMBLY REVEALED SEVERE DAMAGE TO THE COMPOSITE PLASTIC BLADE RETAINER RINGS AND METAL ACTUATOR YOKES DUE TO SUDDEN DECELERATION AND STOPPAGE.

Probable Cause:


Accident investigation:
	
 	 
Investigating agency: 	NTSB
Report number: 	MKC87IA034
Status:	Investigation completed
Duration:	1 year and 3 months
Download report:	 Final report"
23 Jan 1987,Embraer EMB-120RT Brasilia,N120AM,Air Midwest,0,"Springfield, MO",min,https://aviation-safety.net/wikibase/373677,EMB-120 Brasilia,E120,08:18 LT,120012,P&W PW115,Fatalities: 0 / Occupants: 10,0,Serious incident,Landing,Unknown,"Springfield, MO (KSGF)","Nashville, TN (KBNA)","THE PIC OF THIS AIR MIDWEST FLT 4408 SAID THAT, WHILE ON INITIAL CLIMB, POWER (NP) ON THE LEFT ENGINE DECAYED TO 60% AND WOULD NOT RECOVER. THE ENGINE WAS FEATHERED BY CONDITION LEVER BUT THE TORQUE ROSE TO 140% WHILE RETURNING FOR A LANDING, ACCORDING TO THE PIC. THE AIRCRAFT LANDED SAFELY. A POST-INCIDENT INVESTIGATION DISCLOSED THAT AN OIL LEAK HAD BEEN TRACED, THE DAY PRIOR TO THE INCIDENT, TO A FRACTURED PROPELLER CONTROL UNIT SOLENOID. THAT PART WAS REMOVED AND REPLACED AS A PRECAUTIONARY MEASURE. THE PLASTIC BLADE RETAINING RINGS INSIDE THE PROPELLER ASSY WERE DAMAGED DUE TO THE ENGINE OVERTORQUE AND SUBSEQUENT SHUTDOWN. A TEARDOWN OF THE PROPELLER CONTROL UNIT (PCU) SHOWED THAT THE BETA TUBE HAD NOT FAILED NOR WAS IT FREEWHEELING INSIDE THE PCU. A SPECTROGRAPHIC ANALYSIS OF OIL SAMPLES, DRAWN FROM FOUR SEPARATE SECTIONS OF THE ENGINE, TESTED SATIFACTORILY. AS SUCH, NO REASON COULD BE FOUND FOR THE DROP IN ENGINE POWER (NP) AND SUBSEQUENT OVERTORQUE.

Probable Cause:


Accident investigation:
	
 	 
Investigating agency: 	NTSB
Report number: 	MKC87IA043
Status:	Investigation completed
Duration:	2 years and 5 months
Download report:	 Final report"
